eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,407.88,1499,1.607781e-07,0.0,0.01378892,-5.6196586e-07,2932.285,-1.6689300537109375e-06,930,1904640,1529.6964936639997,1904640
61.0,404.3225,1493,8.8095874e-07,0.0,0.022880962,1.5710772e-05,2940.645,-1.5497207641601562e-06,940,1925120,1543.399806720001,1925120
61.0,399.97,1502,8.171131e-06,0.0,0.022747317,-8.365807e-05,2898.33,-2.1457672119140625e-06,950,1945600,1557.0763092840061,1945600
61.0,400.7775,1489,1.4246613e-05,0.0,0.0520083,-5.1072304e-05,3011.6624,-2.1457672119140625e-06,960,1966080,1570.7767743120057,1966080
61.0,399.49,1497,0.00011954227,0.0021972656,0.074597,-0.00026690954,3009.6965,-1.9073486328125e-06,970,1986560,1584.4684174819995,1986560
61.0,399.72,1473,0.00031319057,0.0031738281,0.11440347,-0.00024245541,2897.2368,-2.1457672119140625e-06,980,2007040,1598.191426136007,2007040
61.0,403.155,1494,0.00018472322,0.0068359375,0.0956348,-0.00026840472,3276.8774,-2.0265579223632812e-06,990,2027520,1611.9211561679986,2027520
61.0,400.9325,1491,1.218252e-05,0.0,0.042061683,1.5859536e-05,3071.312,-1.1920928955078125e-06,1000,2048000,1625.728498536002,2048000
61.0,405.67,1489,1.0879879e-06,0.0,0.029303892,-9.3050185e-06,3250.508,-1.430511474609375e-06,1010,2068480,1639.5024254190066,2068480
61.0,397.57,1493,4.8909926e-05,0.0012207031,0.03713623,-0.00029851907,3094.444,-1.0728836059570312e-06,1020,2088960,1653.2216724820028,2088960
61.0,405.765,1499,3.6279987e-05,0.0009765625,0.04606941,-0.00016424558,3184.3408,-1.0728836059570312e-06,1030,2109440,1666.9356044260057,2109440
61.0,395.475,1494,9.728602e-06,0.0,0.07997118,-1.6652339e-05,3079.8496,-9.5367431640625e-07,1040,2129920,1680.6712753290049,2129920
61.0,397.2425,1498,0.00030433544,0.0041503906,0.09069571,-0.00033366925,3281.4285,-7.152557373046875e-07,1050,2150400,1694.3733949460002,2150400
61.0,401.8875,1492,6.8422455e-06,0.0,0.098731,5.248282e-05,3184.8774,-8.344650268554688e-07,1060,2170880,1708.096487636998,2170880
