eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,243.45,2480,0.0007619419,0.0009765625,1.0495398,-0.00024200101,1598.834,0.027777433395385742,1350,2764800,1097.3481700780003,2764800
61.0,250.77,2564,0.00014578264,0.0,1.0454011,0.00015867731,1644.5028,0.028014421463012695,1360,2785280,1105.3263668070003,2785280
61.0,255.8,2644,0.0023185662,0.01953125,1.0440564,-0.0019396977,1696.1221,0.025207221508026123,1370,2805760,1113.3751589170006,2805760
61.0,261.005,2450,0.00023849473,0.0,1.0354431,8.061821e-05,1769.4622,0.00837332010269165,1380,2826240,1121.1995447750005,2826240
61.0,247.78,2529,0.00010567357,0.0,1.0346152,-8.58893e-05,1706.0015,0.019159555435180664,1390,2846720,1129.256565535,2846720
61.0,250.13,2387,0.0007733018,0.0018310547,1.0207231,-0.00047648753,1833.8011,0.02099674940109253,1400,2867200,1137.4464553799999,2867200
61.0,253.0,2510,0.0006007362,0.00048828125,1.0218816,-0.00031826223,1737.2056,0.01589411497116089,1410,2887680,1145.7199943550004,2887680
61.0,257.885,2393,0.00016173336,0.0,1.0220926,-9.577503e-05,1785.825,0.020496666431427002,1420,2908160,1153.879377833,2908160
61.0,252.995,2566,0.0020177364,0.016967773,1.0166435,-0.0014780589,1952.5828,-0.006112217903137207,1430,2928640,1161.6438705680002,2928640
61.0,256.565,2359,0.0056793024,0.07739258,1.0117173,-0.00051753223,1747.5205,0.032084524631500244,1440,2949120,1169.8765214220002,2949120
61.0,262.525,2452,0.0030293444,0.028076172,1.0136541,-0.00094796513,1755.2551,0.018207907676696777,1450,2969600,1177.9610070059998,2969600
61.0,260.0,2574,0.0025856008,0.013183594,1.0093416,-0.00014113358,1892.1931,0.009145557880401611,1460,2990080,1185.842958833,2990080
61.0,251.06,2505,0.002550678,0.022094727,1.0042572,-0.0018911238,1590.9485,0.03618341684341431,1470,3010560,1193.8555896200005,3010560
61.0,253.075,2567,0.00013331967,0.0,0.9877186,-0.00045896758,1820.6963,0.00893467664718628,1480,3031040,1201.819748598,3031040
61.0,253.345,2628,0.0016932802,0.010253906,0.9758961,-0.0016632846,1842.1957,0.013285636901855469,1490,3051520,1209.6428777480005,3051520
61.0,256.845,2403,0.0028630784,0.029785156,0.96209526,-0.0017398489,1709.6686,0.02533435821533203,1500,3072000,1217.6956053900003,3072000
61.0,252.545,2508,0.00087379315,0.0025634766,0.95824045,-0.001022908,1756.7937,0.022175729274749756,1510,3092480,1225.9424556559998,3092480
61.0,249.63,2699,0.00033792417,0.0,0.95642483,0.00016420611,1899.9897,0.014720141887664795,1520,3112960,1234.05740376,3112960
