eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,62.105,2322,0.0040858714,0.048950195,1.0106565,-0.0015149143,223.62477,0.24318283796310425,1790,3665920,1664.488112470999,3665920
61.0,62.215,2203,0.0009672964,0.0056152344,1.0109652,-0.0009720086,181.57732,0.2821376323699951,1800,3686400,1673.8388422240005,3686400
61.0,64.625,2210,0.00058042665,0.0018310547,1.0041718,-0.00046529085,235.02725,0.21653097867965698,1810,3706880,1683.012363893,3706880
61.0,61.71,2372,7.246558e-05,0.0,1.0021832,4.724486e-05,239.61264,0.20643985271453857,1820,3727360,1692.1130003920007,3727360
61.0,64.315,2401,0.0003018869,0.0,0.98413545,0.00018660139,245.15144,0.22739046812057495,1830,3747840,1700.9487369569997,3747840
61.0,66.235,2117,0.00051945704,0.00012207031,0.9706162,0.0002457491,218.41489,0.24454724788665771,1840,3768320,1710.1856904889992,3768320
61.0,65.21,2101,0.0002536864,0.0,0.9613187,0.00024687612,251.2547,0.22811508178710938,1850,3788800,1719.8063755860003,3788800
61.0,65.405,2211,0.00028320178,0.0,0.9573002,-0.0004655781,283.99704,0.2224268913269043,1860,3809280,1729.5728683039997,3809280
61.0,66.245,2322,0.0034863367,0.03967285,0.96063286,-0.0023033174,291.05576,0.1915220022201538,1870,3829760,1739.0848877509998,3829760
61.0,63.79,2318,0.00020080451,0.0,0.96583915,-0.00026876293,268.1598,0.18223994970321655,1880,3850240,1747.7973458809993,3850240
61.0,67.53,2114,0.00035972364,0.00012207031,0.9644828,-0.0004565287,259.55444,0.24100279808044434,1890,3870720,1756.6516219290006,3870720
61.0,66.065,2261,0.001612413,0.0041503906,0.9573301,-0.0005098099,260.64935,0.21228718757629395,1900,3891200,1766.0480818970009,3891200
61.0,64.235,2071,0.0003503664,0.00048828125,0.9632803,0.00016894436,236.67671,0.2050914764404297,1910,3911680,1775.6627654179993,3911680
61.0,64.155,2306,0.0006451035,0.0,0.9699053,-0.00039448196,238.97461,0.2396283745765686,1920,3932160,1784.767272268,3932160
61.0,66.09,2260,0.000889286,0.0017089844,0.96965456,-0.0005631064,274.709,0.1986575722694397,1930,3952640,1794.0573495869994,3952640
